deltaRel,thetaRel,alphaRel,betaRel,gammaRel,broadRel,entropy_1min,entropy_fullts
0.1735849119281528,0.1531798471030002,0.1592302290538861,0.1761878585242275,0.128408690846535,0.2094084625441981,0.6666578735912144,0.7961277774603575
0.1741849851450722,0.156626383034162,0.1555978298356487,0.1727937173937108,0.1342065626960693,0.2065905218953369,0.6647524590946661,0.7940871597546688
0.1736077626945488,0.1550216355469645,0.1553104997887179,0.1666600108030343,0.1445751312651921,0.2048249599015423,0.6639308472315768,0.7932070521411503
0.1702633213007353,0.1680718589653351,0.1555099651016548,0.1617561574609102,0.1386034539746156,0.2057952431967488,0.6623410091304155,0.7915036861856234
0.1962220537280453,0.1727057507662033,0.1586235967975216,0.1549663796200515,0.1064693817661668,0.2110128373220114,0.6703513371820192,0.8000815176565889
0.1921761504363518,0.1869836667845,0.1544534366983215,0.1466574781719769,0.1028275578780058,0.2169017100308437,0.6811537989755412,0.8116317733058345
0.1914728961855701,0.1847031584256753,0.1517564894635447,0.1498739281391072,0.1070710207239729,0.2151225070621295,0.6797290504996155,0.8101095320623037
0.1715651558638538,0.1710468602958492,0.1476193505228449,0.1650805081417013,0.1331919289189754,0.2114961962567751,0.6640054028246014,0.7932869207107377
0.1710211973814867,0.1719348541663157,0.1464574775996586,0.1639542847982509,0.1390965961016725,0.2075355899526154,0.6651571525050267,0.7945206223073319
0.1527964834207612,0.1621838468666445,0.1659605813260668,0.1750028984634477,0.1393348506213574,0.2047213393017222,0.6657391642254394,0.7951439581967984
0.1476528074207877,0.1572457971098563,0.1684566677534971,0.1782744709097186,0.1429608652089586,0.2054093915971815,0.6641163092565615,0.7934057287431753
0.146140813789924,0.1503323717891481,0.152891527073302,0.184223967646417,0.1571129860636807,0.209298333637528,0.6603026351953131,0.7893191021025089
0.1662371893902032,0.183314984154103,0.1678001829498848,0.1623971530894106,0.1126469536616179,0.2076035367547801,0.6647746223207359,0.7941108992797526
0.1611792712722114,0.1824599940664026,0.1690263403107694,0.1667293911237388,0.1127729712436412,0.2078320319832365,0.668628724671597,0.7982378082883764
0.1648727268562299,0.1820020168501067,0.1626658735871413,0.1654355541273446,0.1150035672865665,0.2100202612926108,0.6681898513558963,0.7977680006261142
0.1655074423474632,0.183019288910154,0.1611543412214834,0.161136153473996,0.1183120778448663,0.2108706962020371,0.6723595120911438,0.8022302166330052
0.151431262613626,0.1736900580792043,0.1589530235526623,0.1675015007895151,0.1350540504853263,0.2133701044796658,0.6637426447407531,0.7930054336276264
0.144230239486995,0.1590882186642923,0.1666958824215655,0.1764384851196291,0.1414624433827888,0.212084730924729,0.6635652079426773,0.7928153425342843
0.135030079934636,0.1483021251116233,0.1736940802120493,0.1928592982172439,0.1375958793600634,0.2125185371643838,0.6664710538166121,0.795927729516271
0.1747360984189501,0.1866268323850657,0.1650643061920659,0.1575307145711313,0.0881060462969264,0.2279360021358604,0.6662824801234554,0.7957257972828543
0.1680159555917063,0.1794385576780536,0.1623962034737591,0.1648849279539703,0.0933290376785549,0.2319353176239557,0.6629230972806108,0.7921273920198371
0.1539415737236463,0.1845061495405567,0.1667618626643236,0.1683470861496197,0.0985491648003039,0.2278941631215496,0.6632046718474727,0.7924290769471501
0.1613332766195704,0.1699485766165036,0.1565505170555905,0.172560258342659,0.1291953001561501,0.2104120712095261,0.6686880520320344,0.7983013148196264
0.1525664667595525,0.1607976081032245,0.162195080661045,0.1734509264690106,0.1433531033981206,0.2076368146090466,0.6647004606777835,0.7940314627539483
0.1494332524632003,0.185816328633888,0.1733870017130256,0.1605000468397272,0.1225063660354846,0.2083570043146742,0.6690522538789343,0.7986911585886439
0.1514593535702457,0.1767078412576257,0.1760345876275708,0.1728994516030297,0.1135826215083396,0.2093161444331884,0.6670708708725503,0.7965699962735739
0.1861531735332252,0.1960195523419291,0.1624491938004141,0.1465077927084339,0.0654537080781397,0.2434165795378578,0.6645560763534307,0.7938768060615904
0.1719833234557254,0.1824950268853759,0.1549997538669155,0.164046425766234,0.100448251120444,0.2260272189053051,0.6637114721886292,0.7929720383374688
0.1638424984632536,0.1626468760357389,0.1558965138178362,0.1699767281224509,0.1284115033720588,0.2192258801886614,0.6649157316099358,0.7942620425619175
0.151195661787734,0.1689866358737194,0.1676460483993374,0.1694793534590473,0.1328589019618803,0.2098333985182814,0.6663402719146627,0.7957876836984806
0.1591040338312041,0.1908467744859439,0.1695358026113233,0.1583531065638524,0.112741703442285,0.2094185790653911,0.6732645159945758,0.8031983222158912
0.1681980300245352,0.1879897858175268,0.1747265322629643,0.1605804069643993,0.0981834917910842,0.2103217531394902,0.6740753801008108,0.8040656047308347
0.1595185740083037,0.1923235452382883,0.176361057901469,0.1587976691753889,0.1024879703996756,0.2105111832768743,0.6698923968123767,0.799590364745006
0.1712341107990156,0.1914777119569534,0.1719789626616109,0.1587703383023071,0.0865793772511486,0.2199594990289642,0.6701919241873852,0.7999109197605284
0.1737442298903677,0.1845745502603422,0.1778584780196777,0.1583229197847963,0.0959894376260064,0.2095103844188096,0.6624909692549045,0.7916643737581973
0.1675086701848661,0.181593747407712,0.1798487543907388,0.1604766322157231,0.1060549129417094,0.2045172828592504,0.6669879260554347,0.7964811851017246
0.1704919038334735,0.1738338093081586,0.1797736516463612,0.1611815064107433,0.1055795765514302,0.2091395522498332,0.6617634139236042,0.7908847354042816
0.2019312221571841,0.1814960539227698,0.1678584393079682,0.1457698559551078,0.0841097647200738,0.2188346639368961,0.6585560016462395,0.7874465980712645
0.1775211039900807,0.1810076447512505,0.1792632637114861,0.1548347177405457,0.0981559318582123,0.2092173379484244,0.6635204842707001,0.7927674284212523
0.178343289805698,0.1682892266565714,0.1768289788246169,0.1616899632926756,0.1078742121432534,0.2069743292771846,0.6595230556824517,0.7884834095394657
0.1722863849385382,0.1677431936504843,0.1759497947214823,0.169636425824007,0.1078671150894363,0.2065170857760515,0.6627576534887683,0.7919501255359841
0.2039563256427876,0.188193334667558,0.1626777825015715,0.1422287698476824,0.0834644398436157,0.2194793474967847,0.6613697544489789,0.7904628562821607
0.1888068686191944,0.1825906879193476,0.1667728327975731,0.1566058539383595,0.0947832964415111,0.2104404602840141,0.6628540841873631,0.7920534478047769
0.1906558047954953,0.1781622839535445,0.1670522071419594,0.1534316495655402,0.1015554095574985,0.2091426449859619,0.6677690875620389,0.7973175475114737
0.1713612103095127,0.1760541966455216,0.1794502076101232,0.1613859790232233,0.1078451269402624,0.2039032794713565,0.6587239561255048,0.7876266797246055
0.1668845003402926,0.175670100583387,0.1780661970756503,0.1652544765418652,0.1120426735564864,0.2020820519023183,0.6658670722837028,0.7952809400741364
0.1664811308981902,0.1755994924391416,0.1759691032058475,0.1650846679302209,0.1131092908485126,0.2037563146780869,0.6621305515598788,0.7912781667661515
0.2041371905824184,0.17248128516861,0.145276760413433,0.1563696390738524,0.1054916839884631,0.2162434407732228,0.686478272735502,0.8173175815228241
0.1947739848447909,0.1660802499593344,0.1464903161232525,0.1675045853985425,0.1105074638822439,0.2146433997918356,0.6825459821467404,0.8131188913753188
0.2328743125306421,0.1863490466278235,0.1573573599038566,0.1276794315854382,0.0476570237898983,0.2480828255623409,0.6663843651258651,0.7958349005793022
0.2194157166474482,0.2047102536832226,0.1730855876570522,0.1189810402571984,0.0419307740086565,0.2418766277464218,0.6605090669124721,0.7895403744158513
0.2487524556415984,0.1885883786679794,0.1441449719425653,0.1199149393613777,0.0452763211583168,0.2533229332281622,0.6663570283417698,0.7958056272313777
0.192585307730795,0.1828212555337242,0.1466108025387851,0.1477963683101464,0.1133957903514657,0.2167904755350835,0.6748650638022153,0.8049101249699344
0.2080759142417923,0.1771027443832653,0.141132258465976,0.1453763868753673,0.1067235186059188,0.2215891774276801,0.6785788001714664,0.8088803226282714
0.220258408884844,0.175432819784768,0.1276263175096108,0.1408210803846047,0.1028334034797957,0.2330279699563767,0.6817806421689135,0.8123014020395636
0.2288504758343365,0.1856548324489584,0.1213697250527862,0.1338963986042824,0.0788993253008908,0.2513292427587454,0.6801595592332139,0.8105695357080602
0.2095049765133059,0.1763719205570731,0.1337761847711288,0.1435856419923742,0.1079549013494631,0.2288063748166548,0.675487719272693,0.8055759432263053
0.2055457445931311,0.1815396392230533,0.1379113112136006,0.1433059102238073,0.10846591226418,0.2232314824822273,0.6811713553188055,0.8116505288655277
0.1961383875598519,0.1912851941020496,0.1331446015777626,0.1367030232303713,0.109667245759363,0.2330615477706014,0.6736716382444499,0.8036337853539709
0.2088295028053281,0.1709028860782593,0.1416834951158331,0.154971653713392,0.1091739778887944,0.2144384843983927,0.6816270707982957,0.8121373546677039
0.1924299942534077,0.1817490749666269,0.1564895253413245,0.1481430089791386,0.1120932407874359,0.2090951556720662,0.6731208359160936,0.8030446333898011
0.1933563460687865,0.1829034493662568,0.1562232529885696,0.1464713270461872,0.1103697417485358,0.2106758827816638,0.6738194558119069,0.8037918858749905
0.1924913434150131,0.182596026721695,0.1560622019275624,0.1475985041271428,0.1082611092599131,0.2129908145486734,0.6739785169871607,0.8039620079867544
0.1979948015392446,0.1897479986736651,0.1539592171008703,0.1424838920029821,0.0892903886266179,0.2265237020566199,0.672516271283379,0.8023979159836373
0.1874690103992738,0.1908120274296186,0.1618468012081682,0.1466681060760591,0.0999476134629468,0.2132564414239335,0.6693631450264567,0.7990239200735517
0.1948221223554849,0.1898984845476053,0.1616387657250443,0.140559892918346,0.0979291891334576,0.2151515453200616,0.666369315990185,0.7958187853646634
0.1452721190726711,0.1855834904157506,0.1855540047113534,0.1636455142034631,0.0897289399630071,0.2302159316337544,0.6662654435841782,0.7957075535710021
0.161926266456825,0.1975601793430185,0.1739993623601456,0.1470615719629533,0.0821123938965363,0.2373402259805209,0.6678503639186446,0.797404561171659
0.1578839443704077,0.1964898128737243,0.1753123585544932,0.1457050814606542,0.0801261615436774,0.244482641197043,0.6606728783152573,0.7897159570155066
0.1576303167353408,0.1952857316457507,0.1886039517984937,0.1479039182503498,0.0705278306711246,0.24004825089894,0.6607540168106021,0.789802924217076
0.1654769233996133,0.1916896961189088,0.1875756859947931,0.149458477565526,0.0706349839820708,0.2351642329390877,0.667025207974691,0.7965211039702466
0.1484026808227652,0.1731937643497428,0.1730842776429571,0.1693331044865244,0.1327721684315062,0.2032140042665039,0.6688687743045907,0.798494763865241
0.1542010504807446,0.1740270160451032,0.1675253353049927,0.1683154651054773,0.1340615934171997,0.2018695396464823,0.66635288014033,0.7958011851559892
0.1570794000840729,0.1842847953898558,0.1671894053222183,0.1615019469565904,0.1262042364583306,0.2037402157889317,0.6750465544104296,0.8051042034308411
0.1733524077053831,0.1782035510487804,0.1656461750808306,0.1607944991423875,0.1164890504974058,0.2055143165252123,0.665577799874189,0.7949711425478424
0.1791274479834609,0.1873853517392225,0.1732777389051741,0.1504087869127915,0.0989763646434808,0.2108243098158701,0.6656008535576042,0.7949958325258475
0.1467340862480218,0.1613469650528535,0.1631066413448979,0.1872768715055368,0.130732669606628,0.2108027662420617,0.6693229778193279,0.7989809281564137
0.14572073473653,0.1724998850265908,0.1682360351051875,0.1746786715438778,0.1353076098808213,0.2035570637069925,0.6677566491550508,0.7973042309750593
0.1434814532063899,0.1737214090230038,0.1652531159177981,0.1763414752044251,0.1368042369173943,0.2043983097309886,0.6681996207612324,0.7977784590002516
0.1361000118087275,0.1421029160991097,0.1728264724614376,0.1908120541542171,0.1483461659148483,0.2098123795616596,0.672311699145448,0.8021790660010042
0.1385184292017173,0.1574821271288207,0.1667217025503876,0.1882728120023728,0.1356930176986126,0.2133119114180888,0.6633701498450697,0.7926063670469119
0.1480897211185221,0.1624308231958869,0.1586895617695619,0.1847432140826255,0.1354361823911571,0.2106104974422463,0.6626820402165432,0.7918691072964189
0.1482553305478773,0.1549832206154343,0.1621507932550503,0.1908479283782148,0.1306585634004692,0.2131041638029542,0.6630100578040662,0.7922205648490772
0.1604072104514342,0.1574537452222631,0.1528653674581148,0.1808307718404945,0.1383636354890049,0.2100792695386883,0.6641857734642532,0.7934801408724621
0.1456166403636722,0.1613412782182518,0.1644666610920922,0.1839506712406019,0.1367133094612017,0.20791143962418,0.6654460269437662,0.7948300149083832
0.1339238156966606,0.1629307071987662,0.1707318688053117,0.1906156336660027,0.1301464193918766,0.2116515552413821,0.6701082677548497,0.799821391979721
0.1302658976670914,0.1422483409927321,0.1826699489464324,0.1916144865012969,0.1384436907563585,0.2147576351360886,0.6740130196354555,0.8039989093388851
0.1354926214946896,0.16405870550441,0.1785681761810171,0.1848942548355315,0.1233221104470528,0.2136641315372988,0.6647114902619048,0.7940432768985435
0.1443483289250974,0.1710350831335048,0.1705552643927244,0.1773092330946062,0.1295224184325412,0.2072296720215259,0.6651851468220393,0.7945506056432882
0.1508426578196897,0.1654120055576408,0.1610379180476489,0.1791002987403475,0.1366055636242531,0.2070015562104198,0.6619386467083572,0.7910725210117253
