roiNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,roi
2023,-0.1932396892785305,0.10407658524605293,3.6242179721812664,9.333333333333332,0.1496437680317595,0.014284549974285712,0.8223451304192535,734.6190476190476,0.004730398665035605,27.857142857142858,0.34475035593457637,5.3809523809523805,0.3837301587301587,-0.07841123949579833,-0.07223564425770308,0.7943781248979805,116.80952380952381,1.7730065705705014,0.39142857142857146,0.34714285714285714,0.31070415625104786,0.7568794157913322,ctx-rh-posteriorcingulate
2024,-0.03946763240162854,-0.03237746622484948,3.870309724345195,12.75968253968254,0.17357569381338897,-0.0008588629020988934,0.8190733282209126,649.9492698412698,0.0043887843561201765,35.45142857142857,0.3465948681896762,6.935809523809524,0.354892574885432,-0.07291803688141923,-0.06113825396825396,0.8124052675046665,115.64596825396826,1.7536812491804001,0.3889904761904762,0.350631746031746,0.30036422483134634,0.7370939449025972,ctx-rh-precentral
2025,0.05228471927670128,0.03751514832659065,4.986230811496906,14.529629629629628,0.2642975685024861,0.0011327451315049355,0.8048404975311365,478.037037037037,0.004385620552936369,39.78888888888889,0.4481554692646506,8.466666666666667,0.4127129445970026,-0.10818804466230937,-0.10115291394335514,0.9141501832889557,120.8851851851852,1.6699084457105462,0.3551851851851852,0.3715555555555556,0.22860290726725413,0.5946659586553333,ctx-rh-precuneus
2026,-0.0014048725023925734,-0.24730967291380748,5.5820689515634765,19.125,0.26790156868795,0.0021534334806655557,0.8053533348040297,518.625,0.0037364455393613704,48.875,0.46894825964467823,10.75,0.21582510626628273,-0.10779411764705882,-0.12298713235294115,0.9238342047149105,116.625,1.6598486859756418,0.3775,0.335,0.171230605447746,0.5699812783927587,ctx-rh-rostralanteriorcingulate
2027,-0.027338484706363294,-0.05043421104607018,3.8350037834425152,12.834848484848486,0.16692685868772938,-0.000784555706324228,0.8218969420657044,622.3068181818181,0.004386229674010045,44.58712121212121,0.3484665449481224,7.940151515151515,0.2832076876526118,-0.08795008912655972,-0.0889477217023173,0.8129942013455591,113.97954545454546,1.7641911142080124,0.4241212121212122,0.3746060606060606,0.2890882668569924,0.7420427263928565,ctx-rh-rostralmiddlefrontal
2028,0.043537125415134534,0.006496787759405022,4.369787666957766,15.410554029304029,0.185308086405563,0.004843086150993771,0.8172062699252198,512.5530753968254,0.004364393430910454,37.444742063492065,0.358045399958771,8.220703601953602,0.2654023159060152,-0.1082706627522804,-0.1015820346167313,0.8338054634850515,116.02045177045177,1.735172633330817,0.3715952380952381,0.33847481684981684,0.24498026709853635,0.6963816609866353,ctx-rh-superiorfrontal
2029,-0.11381037725974387,-0.1651824180328481,5.23256891660325,17.975198412698415,0.2832895423229193,-0.0011088644535748229,0.791511207640151,477.68650793650795,0.0046770825183422285,39.96031746031746,0.4862786023021824,9.815476190476192,0.4270815750542641,-0.08187554709383754,-0.0783951914098973,0.9390443800028386,117.91964285714285,1.6323411836395614,0.3663293650793651,0.3640079365079365,0.2203552749153508,0.5689630048762728,ctx-rh-superiorparietal
2030,-0.018102079933574752,-0.0031766834230769203,4.935382531478055,17.57777777777778,0.2406650557916143,-0.0010720403392651423,0.8067666740201485,552.4322222222222,0.004282698848160029,52.034444444444446,0.4350162792395703,9.729999999999999,0.3498293351528646,-0.08954926470588236,-0.08837524509803923,0.8986393000552381,118.55111111111111,1.6841089890649492,0.3994888888888889,0.3814,0.2293872259626898,0.624765072686028,ctx-rh-superiortemporal
2031,-0.13301934787202463,-0.11802624510547152,4.323184529830621,12.299107142857142,0.23100535914307785,0.00040077193118691725,0.8043526922497802,602.6636904761905,0.004272519460216862,26.544940476190476,0.41902458680074517,6.713095238095238,0.4160158812993565,-0.1049515493697479,-0.10412660845588236,0.9073797762915489,116.48065476190476,1.6855975887156074,0.37863690476190476,0.37792261904761904,0.2698667114635521,0.6443830904286149,ctx-rh-supramarginal
2034,-0.33841356802741146,0.09677527055010773,3.047539014759111,7.5,0.16816639748029208,0.0011110384635892503,0.8204279726450474,697.5,0.003571279942276624,14.5,0.3707586780709627,4.0,0.6,-0.10327205882352941,-0.10393382352941177,0.8659584802707737,116.0,1.745851728094383,0.45,0.4,0.3599102423576923,0.768189633979548,ctx-rh-transversetemporal
2035,-0.043513191301756855,-0.08000768639243815,5.369529929060992,20.36490978157645,0.2564331200711028,-0.0008239446784166699,0.8064092804851929,614.283950617284,0.0040182242333783825,57.112773029439694,0.43844718750998446,10.603988603988604,0.3583640248193388,-0.09752311323389755,-0.09044029925004188,0.9025862282256575,117.1749762583096,1.6670604950514716,0.40097578347578344,0.36233618233618237,0.22841882593077814,0.6126659222750701,ctx-rh-insula
